8.95,5.77
8.65,6.15
8.93,6.5
9.03,7.15
8.65,7.48
8.379999999999999,7.12
8.280000000000001,6.67
8.129999999999999,6.22
7.78,5.93
7.33,5.93
6.97,6.2
6.78,6.67
6.77,7.18
6.95,7.63
7.28,7.97
7.57,7.6
7.25,7.23
7.2,6.73
7.58,6.42
7.8,6.83
7.9,7.28
8.08,7.72
8.5,7.98
8.95,7.95
9.32,7.63
9.47,7.2
9.48,6.72
9.37,6.27
9.07,5.85
